# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:40,Class A,209938000,56.888598,12.476952,Moored,0.0,0.0,,61.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 22:25:09,Class A,209938000,55.960602,12.668277,Under way using engine,0.0,8.9,199.2,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:19,Class A,209938000,55.960175,12.668022,Under way using engine,0.0,8.9,198.7,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:19,Class A,209938000,55.960175,12.668022,Under way using engine,0.0,8.9,198.7,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:28,Class A,209938000,55.959823,12.66781,Under way using engine,0.0,8.9,198.5,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:28,Class A,209938000,55.959823,12.66781,Under way using engine,0.0,8.9,198.5,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:39,Class A,209938000,55.959435,12.667577,Under way using engine,0.0,8.9,198.6,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:39,Class A,209938000,55.959435,12.667577,Under way using engine,0.0,8.9,198.6,199.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:49,Class A,209938000,55.95904,12.667355,Under way using engine,,8.9,197.1,201.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:49,Class A,209938000,55.95904,12.667355,Under way using engine,,8.9,197.1,201.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:59,Class A,209938000,55.958617,12.6671,Under way using engine,0.0,8.8,199.0,203.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:25:59,Class A,209938000,55.958617,12.6671,Under way using engine,0.0,8.8,199.0,203.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:09,Class A,209938000,55.958265,12.666887,Under way using engine,,8.8,199.1,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:09,Class A,209938000,55.958265,12.666887,Under way using engine,,8.8,199.1,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:19,Class A,209938000,55.957867,12.666547,Under way using engine,,8.6,204.3,206.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:19,Class A,209938000,55.957867,12.666547,Under way using engine,,8.6,204.3,206.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:28,Class A,209938000,55.957535,12.666282,Under way using engine,0.0,8.6,204.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:28,Class A,209938000,55.957535,12.666282,Under way using engine,0.0,8.6,204.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:39,Class A,209938000,55.95719,12.665963,Under way using engine,0.0,8.5,205.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:39,Class A,209938000,55.95719,12.665963,Under way using engine,0.0,8.5,205.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:49,Class A,209938000,55.956847,12.665652,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:49,Class A,209938000,55.956847,12.665652,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:49,Class A,209938000,55.956847,12.665652,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:26:59,Class A,209938000,55.956453,12.665308,Under way using engine,0.0,8.6,206.0,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:09,Class A,209938000,55.956128,12.665012,Under way using engine,0.0,8.6,207.0,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:09,Class A,209938000,55.956128,12.665012,Under way using engine,0.0,8.6,207.0,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:18,Class A,209938000,55.955792,12.664692,Under way using engine,0.0,8.6,206.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:18,Class A,209938000,55.955792,12.664692,Under way using engine,0.0,8.6,206.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:18,Class A,209938000,55.955792,12.664692,Under way using engine,0.0,8.6,206.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:28,Class A,209938000,55.955433,12.664373,Under way using engine,0.0,8.6,207.0,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:39,Class A,209938000,55.955055,12.664018,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:39,Class A,209938000,55.955055,12.664018,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:39,Class A,209938000,55.955055,12.664018,Under way using engine,0.0,8.6,206.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:49,Class A,209938000,55.9547,12.663698,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:49,Class A,209938000,55.9547,12.663698,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:27:59,Class A,209938000,55.954342,12.663373,Under way using engine,0.0,8.6,207.1,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:09,Class A,209938000,55.95401,12.663085,Under way using engine,0.0,8.6,206.5,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:09,Class A,209938000,55.95401,12.663085,Under way using engine,0.0,8.6,206.5,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:18,Class A,209938000,55.953655,12.662758,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:18,Class A,209938000,55.953655,12.662758,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:18,Class A,209938000,55.953655,12.662758,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:28,Class A,209938000,55.953288,12.66244,Under way using engine,0.0,8.6,206.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:28,Class A,209938000,55.953288,12.66244,Under way using engine,0.0,8.6,206.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:28,Class A,209938000,55.953288,12.66244,Under way using engine,0.0,8.6,206.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:39,Class A,209938000,55.9529,12.662078,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:39,Class A,209938000,55.9529,12.662078,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:39,Class A,209938000,55.9529,12.662078,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:49,Class A,209938000,55.952538,12.661755,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:49,Class A,209938000,55.952538,12.661755,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:53,Class A,209938000,55.952538,12.661755,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:53,Class A,209938000,55.952538,12.661755,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:53,Class A,209938000,55.952538,12.661755,Under way using engine,0.0,8.6,206.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:28:59,Class A,209938000,55.952183,12.661423,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:09,Class A,209938000,55.951858,12.661127,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:09,Class A,209938000,55.951858,12.661127,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:09,Class A,209938000,55.951858,12.661127,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:18,Class A,209938000,55.951498,12.660805,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:18,Class A,209938000,55.951498,12.660805,Under way using engine,0.0,8.6,207.2,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:28,Class A,209938000,55.951145,12.660487,Under way using engine,0.0,8.6,207.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:28,Class A,209938000,55.951145,12.660487,Under way using engine,0.0,8.6,207.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:28,Class A,209938000,55.951145,12.660487,Under way using engine,0.0,8.6,207.7,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:39,Class A,209938000,55.95075,12.660122,Under way using engine,0.0,8.6,207.0,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:39,Class A,209938000,55.95075,12.660122,Under way using engine,0.0,8.6,207.0,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:49,Class A,209938000,55.950397,12.659785,Under way using engine,0.0,8.6,208.0,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:49,Class A,209938000,55.950397,12.659785,Under way using engine,0.0,8.6,208.0,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:29:59,Class A,209938000,55.950045,12.659462,Under way using engine,0.0,8.6,207.1,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:09,Class A,209938000,55.949738,12.659167,Under way using engine,0.0,8.6,207.9,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:09,Class A,209938000,55.949738,12.659167,Under way using engine,0.0,8.6,207.9,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:18,Class A,209938000,55.949377,12.658838,Under way using engine,0.0,8.6,207.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:18,Class A,209938000,55.949377,12.658838,Under way using engine,0.0,8.6,207.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:18,Class A,209938000,55.949377,12.658838,Under way using engine,0.0,8.6,207.3,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:28,Class A,209938000,55.949028,12.658512,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:28,Class A,209938000,55.949028,12.658512,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:28,Class A,209938000,55.949028,12.658512,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:39,Class A,209938000,55.948632,12.658153,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:39,Class A,209938000,55.948632,12.658153,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:49,Class A,209938000,55.948263,12.657822,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:49,Class A,209938000,55.948263,12.657822,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:49,Class A,209938000,55.948263,12.657822,Under way using engine,0.0,8.6,207.5,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:58,Class A,209938000,55.947935,12.657522,Under way using engine,0.0,8.6,207.9,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:30:58,Class A,209938000,55.947935,12.657522,Under way using engine,0.0,8.6,207.9,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:08,Class A,209938000,55.94759,12.657198,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:08,Class A,209938000,55.94759,12.657198,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:08,Class A,209938000,55.94759,12.657198,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:19,Class A,209938000,55.947233,12.656873,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:19,Class A,209938000,55.947233,12.656873,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:19,Class A,209938000,55.947233,12.656873,Under way using engine,0.0,8.6,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:28,Class A,209938000,55.946873,12.65654,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:28,Class A,209938000,55.946873,12.65654,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:28,Class A,209938000,55.946873,12.65654,Under way using engine,0.0,8.6,207.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:39,Class A,209938000,55.946488,12.656178,Under way using engine,0.0,8.5,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:39,Class A,209938000,55.946488,12.656178,Under way using engine,0.0,8.5,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:48,Class A,209938000,55.946175,12.655873,Under way using engine,0.0,8.5,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:48,Class A,209938000,55.946175,12.655873,Under way using engine,0.0,8.5,207.8,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:58,Class A,209938000,55.945825,12.65554,Under way using engine,0.0,8.5,208.3,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:58,Class A,209938000,55.945825,12.65554,Under way using engine,0.0,8.5,208.3,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:31:58,Class A,209938000,55.945825,12.65554,Under way using engine,0.0,8.5,208.3,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:08,Class A,209938000,55.945482,12.655217,Under way using engine,0.0,8.6,207.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:08,Class A,209938000,55.945482,12.655217,Under way using engine,0.0,8.6,207.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:08,Class A,209938000,55.945482,12.655217,Under way using engine,0.0,8.6,207.6,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:19,Class A,209938000,55.945133,12.654883,Under way using engine,0.0,8.5,208.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:19,Class A,209938000,55.945133,12.654883,Under way using engine,0.0,8.5,208.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:19,Class A,209938000,55.945133,12.654883,Under way using engine,0.0,8.5,208.6,207.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
26/11/2024 22:32:28,Class A,209938000,55.944778,12.654558,Under way using engine,0.0,8.5,207.7,208.0,9137296,C4HU2,RIX SPRING,Cargo,,11.0,82.0,GPS,3.4,PL PLC,27/11/2024 22:00:00,AIS,72.0,10.0,5.0,6.0
