# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 10:16:48,Class A,266274000,58.177527,11.065123,Under way using engine,,4.9,205.1,206.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 13:11:20,Class A,266274000,58.043012,10.922348,Under way using engine,,2.7,25.6,357.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:11:32,Class A,266274000,58.043173,10.922497,Under way using engine,,3.3,31.1,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:11:39,Class A,266274000,58.04325,10.922453,Under way using engine,,2.6,12.8,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:11:46,Class A,266274000,58.043343,10.92252,Under way using engine,,2.8,1.9,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:11:56,Class A,266274000,58.043472,10.922558,Under way using engine,,2.8,8.8,358.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:11:59,Class A,266274000,58.043512,10.922547,Under way using engine,,3.0,355.0,358.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:12:08,Class A,266274000,58.043627,10.922558,Under way using engine,,2.9,354.7,355.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:12:38,Class A,266274000,58.044023,10.92269,Under way using engine,,3.0,17.6,353.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:12:39,Class A,266274000,58.044023,10.92269,Under way using engine,,3.0,17.6,356.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:09,Class A,266274000,58.045215,10.923043,Under way using engine,,2.9,4.5,1.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:15,Class A,266274000,58.045302,10.923053,Under way using engine,,2.9,21.0,355.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:20,Class A,266274000,58.045353,10.923068,Under way using engine,0.0,2.8,8.5,357.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:25,Class A,266274000,58.045423,10.923028,Under way using engine,,2.9,349.0,359.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:31,Class A,266274000,58.045512,10.923108,Under way using engine,,2.8,5.4,1.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:14:58,Class A,266274000,58.045855,10.923138,Under way using engine,,2.7,353.1,1.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:15:02,Class A,266274000,58.045913,10.923175,Under way using engine,,3.2,17.8,355.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:15:06,Class A,266274000,58.045962,10.923188,Under way using engine,,3.0,0.0,0.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:15:15,Class A,266274000,58.046063,10.923213,Under way using engine,0.0,3.1,2.7,1.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:15:58,Class A,266274000,58.046612,10.923362,Under way using engine,0.0,2.7,19.9,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:16:49,Class A,266274000,58.047268,10.923628,Under way using engine,,2.9,1.7,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:17:12,Class A,266274000,58.047567,10.92379,Under way using engine,,3.0,17.5,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:17:14,Class A,266274000,58.047603,10.92375,Under way using engine,,2.8,353.4,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:18:08,Class A,266274000,58.048272,10.924162,Under way using engine,,2.9,18.5,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:18:28,Class A,266274000,58.048525,10.924272,Under way using engine,,2.8,21.6,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:18:48,Class A,266274000,58.048753,10.924412,Under way using engine,,2.8,13.0,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:01,Class A,266274000,58.048923,10.924508,Under way using engine,,3.3,36.0,12.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:02,Class A,266274000,58.048938,10.924527,Under way using engine,,3.2,31.7,13.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:06,Class A,266274000,58.048995,10.92448,Under way using engine,,2.8,1.3,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:12,Class A,266274000,58.049067,10.924577,Under way using engine,0.0,2.9,23.9,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:14,Class A,266274000,58.049092,10.924588,Under way using engine,,2.8,12.4,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:28,Class A,266274000,58.049265,10.924665,Under way using engine,,2.9,15.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:48,Class A,266274000,58.049522,10.924802,Under way using engine,,2.9,23.3,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:19:58,Class A,266274000,58.04966,10.92485,Under way using engine,,3.1,20.1,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:20:08,Class A,266274000,58.049793,10.924883,Under way using engine,,2.9,15.2,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:20:18,Class A,266274000,58.04991,10.924915,Under way using engine,,2.7,9.3,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:20:28,Class A,266274000,58.050052,10.92494,Under way using engine,,2.8,359.0,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:20:48,Class A,266274000,58.050307,10.925062,Under way using engine,,2.8,11.9,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:20:58,Class A,266274000,58.050437,10.925113,Under way using engine,,2.8,3.2,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:21:08,Class A,266274000,58.050573,10.925172,Under way using engine,,3.0,4.2,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:21:59,Class A,266274000,58.0512,10.925392,Under way using engine,,2.7,6.1,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:22:08,Class A,266274000,58.05133,10.925423,Under way using engine,,2.9,353.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:22:18,Class A,266274000,58.051445,10.925492,Under way using engine,,3.0,350.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:23:29,Class A,266274000,58.052343,10.92571,Under way using engine,,2.7,14.0,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:23:36,Class A,266274000,58.052435,10.92575,Under way using engine,,2.8,28.7,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:23:42,Class A,266274000,58.052513,10.925735,Under way using engine,,2.8,356.9,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:23:48,Class A,266274000,58.052583,10.925803,Under way using engine,0.0,2.8,16.1,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:08,Class A,266274000,58.052832,10.925863,Under way using engine,0.0,2.8,357.0,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:29,Class A,266274000,58.053097,10.925968,Under way using engine,,2.8,19.1,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:29,Class A,266274000,58.053108,10.925972,Under way using engine,,2.7,13.4,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:36,Class A,266274000,58.053183,10.926008,Under way using engine,,3.2,37.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:38,Class A,266274000,58.053202,10.926053,Under way using engine,,2.8,32.5,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:45,Class A,266274000,58.053287,10.926048,Under way using engine,,2.9,32.0,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:48,Class A,266274000,58.053318,10.926112,Under way using engine,,2.6,13.4,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:24:55,Class A,266274000,58.053407,10.926112,Under way using engine,,2.9,24.9,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:25:38,Class A,266274000,58.053962,10.926308,Under way using engine,0.0,2.8,21.8,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:25:48,Class A,266274000,58.054077,10.926335,Under way using engine,,3.1,22.2,0.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:26:09,Class A,266274000,58.05435,10.92643,Under way using engine,0.0,3.0,9.6,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:26:30,Class A,266274000,58.054617,10.9265,Under way using engine,,2.8,352.8,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:26:38,Class A,266274000,58.054727,10.926578,Under way using engine,,3.0,13.3,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:26:48,Class A,266274000,58.05484,10.926627,Under way using engine,,3.0,24.6,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:26:51,Class A,266274000,58.054882,10.92661,Under way using engine,,2.9,358.2,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:09,Class A,266274000,58.055105,10.92668,Under way using engine,,2.6,15.4,2.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:24,Class A,266274000,58.055303,10.926763,Under way using engine,,2.9,14.6,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:30,Class A,266274000,58.055382,10.92671,Under way using engine,0.0,2.6,356.5,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:33,Class A,266274000,58.055415,10.926778,Under way using engine,,3.0,28.9,2.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:35,Class A,266274000,58.055442,10.926805,Under way using engine,0.0,2.9,21.8,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:27:38,Class A,266274000,58.055492,10.92676,Under way using engine,,2.8,352.6,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:01,Class A,266274000,58.055762,10.926812,Under way using engine,0.0,2.6,359.7,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:06,Class A,266274000,58.055822,10.92689,Under way using engine,,2.9,8.1,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:09,Class A,266274000,58.055867,10.92687,Under way using engine,,2.8,358.5,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:11,Class A,266274000,58.055887,10.926857,Under way using engine,0.0,2.7,359.9,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:30,Class A,266274000,58.056132,10.926927,Under way using engine,,2.9,349.0,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:28:38,Class A,266274000,58.056247,10.926973,Under way using engine,,3.0,358.9,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:19,Class A,266274000,58.056762,10.927097,Under way using engine,,2.8,347.4,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:38,Class A,266274000,58.057005,10.927198,Under way using engine,,2.7,15.4,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:42,Class A,266274000,58.057048,10.92718,Under way using engine,,2.9,355.3,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:42,Class A,266274000,58.057048,10.92718,Under way using engine,,2.8,351.7,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:52,Class A,266274000,58.05718,10.927215,Under way using engine,,2.6,6.4,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:29:58,Class A,266274000,58.057242,10.927243,Under way using engine,,2.6,5.6,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:30:09,Class A,266274000,58.057382,10.92727,Under way using engine,,2.6,353.9,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:30:29,Class A,266274000,58.057628,10.9274,Under way using engine,,2.9,10.8,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:30:36,Class A,266274000,58.057712,10.927397,Under way using engine,,3.1,39.6,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:30:41,Class A,266274000,58.05777,10.927385,Under way using engine,,2.8,344.6,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:30:44,Class A,266274000,58.057822,10.92739,Under way using engine,,2.7,10.9,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:31:03,Class A,266274000,58.05804,10.927515,Under way using engine,,2.7,20.1,13.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:31:08,Class A,266274000,58.05812,10.927493,Under way using engine,,2.7,15.0,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:31:19,Class A,266274000,58.058258,10.927553,Under way using engine,,2.9,18.1,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:31:29,Class A,266274000,58.058367,10.927585,Under way using engine,,2.8,24.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:31:48,Class A,266274000,58.058595,10.927673,Under way using engine,,2.6,10.3,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:02,Class A,266274000,58.058767,10.927783,Under way using engine,,2.9,20.5,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:08,Class A,266274000,58.058858,10.927743,Under way using engine,,2.7,19.9,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:12,Class A,266274000,58.058893,10.927813,Under way using engine,,2.9,24.3,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:15,Class A,266274000,58.058947,10.927772,Under way using engine,,2.6,355.3,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:19,Class A,266274000,58.058995,10.927812,Under way using engine,,2.9,16.9,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:29,Class A,266274000,58.059117,10.927813,Under way using engine,,2.8,7.8,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:45,Class A,266274000,58.059325,10.927853,Under way using engine,,3.0,356.2,2.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:48,Class A,266274000,58.059365,10.927895,Under way using engine,,3.0,16.9,2.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:52,Class A,266274000,58.05942,10.9279,Under way using engine,,3.1,347.5,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:55,Class A,266274000,58.059458,10.92787,Under way using engine,,2.8,356.4,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:32:58,Class A,266274000,58.059493,10.927922,Under way using engine,0.0,2.9,18.7,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:33:03,Class A,266274000,58.059557,10.927927,Under way using engine,,2.8,2.9,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:33:08,Class A,266274000,58.059632,10.927947,Under way using engine,0.0,2.7,5.3,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:33:29,Class A,266274000,58.059893,10.927995,Under way using engine,,2.9,18.4,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:33:48,Class A,266274000,58.060143,10.928062,Under way using engine,,2.9,3.0,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:33:58,Class A,266274000,58.060268,10.92809,Under way using engine,,2.8,8.0,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:34:22,Class A,266274000,58.060268,10.92809,Under way using engine,,2.8,8.0,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:34:29,Class A,266274000,58.060658,10.928173,Under way using engine,0.0,3.0,10.5,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:35:19,Class A,266274000,58.061343,10.928272,Under way using engine,0.0,3.0,16.0,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:35:48,Class A,266274000,58.061698,10.928375,Under way using engine,0.0,3.0,28.4,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:35:59,Class A,266274000,58.061852,10.928395,Under way using engine,0.0,3.0,15.0,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:36:19,Class A,266274000,58.06211,10.92844,Under way using engine,,3.0,11.4,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:36:29,Class A,266274000,58.062218,10.928487,Under way using engine,,3.1,6.6,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:36:59,Class A,266274000,58.062625,10.928565,Under way using engine,,2.9,14.1,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:37:19,Class A,266274000,58.062888,10.928623,Under way using engine,,2.8,3.8,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:37:29,Class A,266274000,58.063,10.92867,Under way using engine,,2.8,15.4,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:37:49,Class A,266274000,58.063258,10.928787,Under way using engine,,2.9,19.2,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:37:59,Class A,266274000,58.063407,10.928828,Under way using engine,,3.1,12.6,5.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:38:08,Class A,266274000,58.063508,10.928858,Under way using engine,,3.1,24.3,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:38:19,Class A,266274000,58.063657,10.928963,Under way using engine,,2.9,24.0,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:38:24,Class A,266274000,58.063723,10.92891,Under way using engine,,2.7,5.0,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:38:29,Class A,266274000,58.063767,10.929007,Under way using engine,0.0,2.8,30.5,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 13:38:32,Class A,266274000,58.06381,10.928982,Under way using engine,,2.9,358.7,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
