# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:02:59,Class A,246541000,57.674368,11.784857,At anchor,0.0,0.2,29.4,195.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 20:09:06,Class A,246541000,57.67413,11.785978,At anchor,0.0,0.0,92.7,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:18:01,Class A,246541000,57.67416,11.785877,At anchor,0.0,0.0,92.7,210.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:21:06,Class A,246541000,57.674153,11.78588,At anchor,0.0,0.0,92.7,208.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:24:03,Class A,246541000,57.674093,11.78595,At anchor,0.0,0.0,92.7,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:32:59,Class A,246541000,57.67406,11.7862,At anchor,0.0,0.0,92.7,219.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:33:18,Class A,246541000,57.67406,11.7862,At anchor,0.0,0.0,92.7,219.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:36:03,Class A,246541000,57.674027,11.786253,At anchor,0.0,0.0,92.7,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:48:06,Class A,246541000,57.674045,11.78629,At anchor,0.0,0.0,92.7,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:51:04,Class A,246541000,57.674042,11.786335,At anchor,0.0,0.0,92.7,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:54:04,Class A,246541000,57.674042,11.786278,At anchor,0.0,0.0,92.7,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:57:04,Class A,246541000,57.674028,11.786277,At anchor,0.0,0.0,92.7,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 20:57:18,Class A,246541000,57.674028,11.786277,At anchor,0.0,0.0,92.7,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:03:03,Class A,246541000,57.674085,11.786247,At anchor,0.0,0.0,92.7,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:03:18,Class A,246541000,57.674085,11.786247,At anchor,0.0,0.0,92.7,227.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:06:05,Class A,246541000,57.6741,11.786182,At anchor,0.0,0.0,92.7,224.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:09:01,Class A,246541000,57.674112,11.786115,At anchor,0.0,0.0,92.7,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:09:18,Class A,246541000,57.674112,11.786115,At anchor,0.0,0.0,92.7,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:12:07,Class A,246541000,57.674088,11.786062,At anchor,0.0,0.0,92.7,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:15:00,Class A,246541000,57.674082,11.786135,At anchor,0.0,0.0,92.7,215.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:18:07,Class A,246541000,57.674058,11.78617,At anchor,0.0,0.0,92.7,216.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:21:03,Class A,246541000,57.674058,11.786192,At anchor,0.0,0.0,92.7,218.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:23:59,Class A,246541000,57.674063,11.786213,At anchor,0.0,0.0,92.7,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:27:19,Class A,246541000,57.674063,11.786213,At anchor,0.0,0.0,92.7,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:30:04,Class A,246541000,57.674088,11.786223,At anchor,0.0,0.0,92.7,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:33:18,Class A,246541000,57.674088,11.786223,At anchor,0.0,0.0,92.7,221.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:36:04,Class A,246541000,57.674125,11.786048,At anchor,0.0,0.1,92.7,222.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:39:04,Class A,246541000,57.674153,11.785977,At anchor,0.0,0.0,92.7,219.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:42:05,Class A,246541000,57.674187,11.785933,At anchor,0.0,0.0,92.7,213.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:51:05,Class A,246541000,57.674245,11.785595,At anchor,0.0,0.0,287.8,199.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 21:57:18,Class A,246541000,57.674245,11.785595,At anchor,0.0,0.0,287.8,199.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:00:05,Class A,246541000,57.674187,11.785813,At anchor,0.0,0.0,287.8,207.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:06:04,Class A,246541000,57.674205,11.785815,At anchor,0.0,0.0,287.8,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:09:19,Class A,246541000,57.674205,11.785815,At anchor,0.0,0.0,287.8,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:15:19,Class A,246541000,57.674205,11.785815,At anchor,0.0,0.0,287.8,209.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:18:05,Class A,246541000,57.674253,11.785633,At anchor,0.0,0.0,287.8,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:24:04,Class A,246541000,57.674212,11.785673,At anchor,0.0,0.0,287.8,202.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:27:03,Class A,246541000,57.674192,11.785808,At anchor,0.0,0.0,287.8,204.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:30:04,Class A,246541000,57.674142,11.785952,At anchor,0.0,0.0,287.8,208.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:33:05,Class A,246541000,57.674098,11.786127,At anchor,0.0,0.0,287.8,214.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:39:00,Class A,246541000,57.67407,11.786283,At anchor,0.0,0.0,287.8,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:39:19,Class A,246541000,57.67407,11.786283,At anchor,0.0,0.0,287.8,226.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:42:03,Class A,246541000,57.674012,11.786342,At anchor,0.0,0.0,287.8,232.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:45:05,Class A,246541000,57.674012,11.786343,At anchor,0.0,0.0,287.8,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:51:07,Class A,246541000,57.674052,11.786235,At anchor,0.0,0.0,287.8,230.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:51:18,Class A,246541000,57.674052,11.786235,At anchor,0.0,0.0,287.8,230.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 22:54:03,Class A,246541000,57.67407,11.786218,At anchor,0.0,0.0,287.8,229.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:03:09,Class A,246541000,57.674065,11.786238,At anchor,0.0,0.0,287.8,225.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:06:04,Class A,246541000,57.674015,11.786282,At anchor,0.0,0.0,287.8,230.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:12:06,Class A,246541000,57.673973,11.78641,At anchor,0.0,0.0,287.8,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:18:01,Class A,246541000,57.674013,11.786332,At anchor,0.0,0.0,287.8,234.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:21:07,Class A,246541000,57.674022,11.786287,At anchor,0.0,0.0,287.8,231.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:27:06,Class A,246541000,57.673993,11.786388,At anchor,0.0,0.0,287.8,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:27:19,Class A,246541000,57.673993,11.786388,At anchor,0.0,0.0,287.8,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:30:02,Class A,246541000,57.673955,11.786427,At anchor,0.0,0.0,287.8,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:33:07,Class A,246541000,57.673925,11.786445,At anchor,0.0,0.0,287.8,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:33:19,Class A,246541000,57.673925,11.786445,At anchor,0.0,0.0,287.8,238.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:36:03,Class A,246541000,57.673902,11.786447,At anchor,0.0,0.0,287.8,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:42:03,Class A,246541000,57.67392,11.786488,At anchor,0.0,0.0,287.8,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:45:06,Class A,246541000,57.673947,11.786458,At anchor,0.0,0.0,287.8,237.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:51:05,Class A,246541000,57.673925,11.786525,At anchor,0.0,0.0,287.8,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:51:18,Class A,246541000,57.673925,11.786525,At anchor,0.0,0.0,287.8,233.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
26/11/2024 23:54:04,Class A,246541000,57.673923,11.786503,At anchor,0.0,0.0,287.8,240.0,9393333,PBQH,THUN GAZELLE,Tanker,,15.0,116.0,GPS,5.0,SE GOT,23/11/2024 20:30:00,AIS,105.0,11.0,14.0,1.0
